STATION,EVENT,PRESSURE,SAMPLE_ID,Temp_CTD_P,Temp_CTD_S,Cond_CTD_P,Cond_CTD_S,Sal_CTD_P,Sal_CTD_S,Sal_Rep1,Sal_Rep2
YL_02,38,60.132,503189,4.3221,4.3223,3.036756,3.038419,32.0601,32.0793,
YL_02,38,49.576,503190,4.2749,4.2749,3.026296,3.027929,31.9892,32.0083,
YL_02,38,40.068,503191,4.2737,4.2735,3.024288,3.025908,31.9717,31.9909,
YL_02,38,31.173,503192,4.2884,4.289,3.024457,3.026098,31.9639,31.9825,
YL_02,38,20.870,503193,4.3456,4.346,3.026798,3.028472,31.9409,31.9601,
YL_02,38,10.743,503194,4.2555,4.2547,3.014292,3.015854,31.8874,31.9064,31.901077270507812
YL_02,38,3.945,503195,4.2555,4.2551,3.013907,3.015516,31.8863,31.9055,
YL_03,40,204.433,503197,7.1956,7.1954,3.441,3.442514,33.7453,33.762,33.75480270385742
YL_03,40,151.155,503198,7.0213,7.0209,3.412627,3.414127,33.6312,33.6479,
YL_03,40,99.800,503199,5.8376,5.8384,3.250295,3.252019,33.01,33.0286,
YL_03,40,81.279,503200,5.2579,5.2555,3.17207,3.173385,32.6988,32.7162,
YL_03,40,60.562,503201,4.7263,4.7265,3.09473,3.096346,32.3396,32.3581,
YL_03,40,49.092,503202,4.7367,4.7369,3.080013,3.081721,32.1651,32.1847,
YL_03,40,40.222,503203,4.8449,4.8455,3.06581,3.067482,31.9014,31.92,
YL_03,40,30.865,503204,4.9111,4.9114,3.068948,3.070605,31.8786,31.8973,
YL_03,40,20.025,503205,4.9337,4.9338,3.070375,3.072005,31.8787,31.8973,
YL_03,40,9.226,503206,4.9769,4.9775,3.073225,3.07489,31.8753,31.8939,31.887184143066406
YL_03,40,4.153,503207,4.9856,4.9858,3.073706,3.075381,31.8751,31.8941,
YL_04,42,236.477,503209,8.0609,8.0605,3.553844,3.555343,34.1045,34.1208,34.11560821533203
YL_04,42,151.525,503210,7.8501,7.8495,3.507117,3.508627,33.8492,33.866,
YL_04,42,99.975,503211,6.6086,6.6067,3.32759,3.328991,33.1221,33.1394,
YL_04,42,81.737,503212,5.4426,5.4411,3.16703,3.168405,32.4617,32.4787,
YL_04,42,59.059,503213,4.7888,4.7904,3.059745,3.061513,31.8761,31.8949,
YL_04,42,50.411,503214,4.8188,4.819,3.058995,3.060649,31.8429,31.8618,
YL_04,42,40.264,503215,4.9054,4.9062,3.065814,3.067529,31.8434,31.8623,
YL_04,42,29.837,503216,4.9254,4.9254,3.064757,3.066393,31.8173,31.8361,
YL_04,42,20.637,503217,4.9781,4.9813,3.068581,3.07043,31.8153,31.8334,
